,datetime,Incident Category,Longitude,Latitude,date,year,hour,dayOfWeek,TimeOfDay,IsWeekend,IsHoliday,month,day,IsSchoolDay
1800148,2007-10-29 11:11:00,Non-Criminal,-122.431565622284,37.7900918964407,2007-10-29,2007,11,Monday,Lunch,False,False,10,31,True
1800851,2010-09-05 20:30:00,Non-Criminal,-122.400966877406,37.7877490252528,2010-09-05,2010,20,Sunday,Dinner,True,False,9,30,True
1806505,2003-05-06 09:30:00,Fraud,-122.400504419687,37.7874513289433,2003-05-06,2003,9,Tuesday,Morning Class,False,False,5,31,False
1806645,2012-03-21 08:55:00,Assault,-122.40093111397,37.7871900467437,2012-03-21,2012,8,Wednesday,Morning Class,False,False,3,31,True
1806788,2010-12-10 23:00:00,Lost Property,-122.400803885548,37.7864412623669,2010-12-10,2010,23,Friday,Rest,False,False,12,31,False
1808775,2010-01-27 17:50:00,Motor Vehicle Theft,-122.398488873746,37.7891181923442,2010-01-27,2010,17,Wednesday,Dinner,False,False,1,31,True
1809646,2012-01-31 19:26:00,Assault,-122.400966877406,37.7877490252528,2012-01-31,2012,19,Tuesday,Dinner,False,False,1,31,True
1810116,2006-11-19 23:20:00,Disorderly Conduct,-122.409046343419,37.7751758248112,2006-11-19,2006,23,Sunday,Rest,True,False,11,30,True
1810388,2009-10-30 17:00:00,Burglary,-122.431587353631,37.790200386759,2009-10-30,2009,17,Friday,Dinner,False,False,10,31,True
1811195,2003-03-19 15:50:00,Drug Offense,-122.420283353539,37.7758489446746,2003-03-19,2003,15,Wednesday,Afternoon Class,False,False,3,31,True
1811832,2006-12-08 12:40:00,Larceny Theft,-122.416566499663,37.7748284841464,2006-12-08,2006,12,Friday,Lunch,False,False,12,31,False
1812992,2005-10-26 07:15:00,Motor Vehicle Theft,-122.432387723408,37.7900426050623,2005-10-26,2005,7,Wednesday,Morning Class,False,False,10,31,True
1813183,2010-12-31 22:00:00,Larceny Theft,-122.40093111397,37.7871900467437,2010-12-31,2010,22,Friday,Rest,False,True,12,31,False
1814461,2005-04-13 08:15:00,Traffic Violation,-122.400504419687,37.7874513289433,2005-04-13,2005,8,Wednesday,Morning Class,False,False,4,30,True
1816001,2011-04-30 23:00:00,Lost Property,-122.40093111397,37.7871900467437,2011-04-30,2011,23,Saturday,Rest,True,False,4,30,True
1816333,2005-10-28 00:01:00,Other,-122.398488873746,37.7891181923442,2005-10-28,2005,0,Friday,Rest,False,False,10,31,True
1821340,2010-08-30 11:00:00,Traffic Violation,-122.40050441968,37.7874513289662,2010-08-30,2010,11,Monday,Lunch,False,False,8,31,True
1822739,2011-08-11 12:00:00,Larceny Theft,-122.400593259668,37.7876024687437,2011-08-11,2011,12,Thursday,Lunch,False,False,8,31,True
1822785,2013-06-12 00:30:00,Burglary,-122.416566499663,37.7748284841464,2013-06-12,2013,0,Wednesday,Rest,False,False,6,30,False
1823787,2013-09-07 00:05:00,Vandalism,-122.40948237086,37.7754506238157,2013-09-07,2013,0,Saturday,Rest,True,False,9,30,True
1825230,2003-05-24 08:15:00,Larceny Theft,-122.416468768127,37.774750702851,2003-05-24,2003,8,Saturday,Morning Class,True,False,5,31,False
1825633,2007-03-20 14:55:00,Larceny Theft,-122.416566499663,37.7748284841464,2007-03-20,2007,14,Tuesday,Afternoon Class,False,False,3,31,True
1827799,2012-12-29 03:00:00,Larceny Theft,-122.409046343419,37.7751758248112,2012-12-29,2012,3,Saturday,Rest,True,False,12,31,False
1828380,2012-07-30 13:00:00,Suspicious Occ,-122.398488873746,37.7891181923442,2012-07-30,2012,13,Monday,Lunch,False,False,7,31,False
1829413,2010-11-29 12:00:00,Larceny Theft,-122.398488873746,37.7891181923442,2010-11-29,2010,12,Monday,Lunch,False,False,11,30,True
1831317,2004-07-11 01:00:00,Larceny Theft,-122.40093111397,37.7871900467437,2004-07-11,2004,1,Sunday,Rest,True,False,7,31,False
1831857,2006-06-16 16:00:00,Larceny Theft,-122.431587353631,37.790200386759,2006-06-16,2006,16,Friday,Afternoon Class,False,False,6,30,False
1832052,2010-10-26 18:55:00,Lost Property,-122.400593259668,37.7876024687437,2010-10-26,2010,18,Tuesday,Dinner,False,False,10,31,True
1833493,2004-04-20 14:00:00,Vandalism,-122.400803885548,37.7864412623669,2004-04-20,2004,14,Tuesday,Afternoon Class,False,False,4,30,True
1834331,2013-01-28 09:30:00,Burglary,-122.420276402175,37.7757385704624,2013-01-28,2013,9,Monday,Morning Class,False,False,1,31,True
1834584,2005-08-29 11:50:00,Vandalism,-122.400218868349,37.7877523788601,2005-08-29,2005,11,Monday,Lunch,False,False,8,31,True
1835401,2004-03-29 18:30:00,Motor Vehicle Theft,-122.451162720249,37.7742489577521,2004-03-29,2004,18,Monday,Dinner,False,False,3,31,True
1836691,2009-07-08 22:40:00,Larceny Theft,-122.400218868349,37.7877523788601,2009-07-08,2009,22,Wednesday,Rest,False,False,7,31,False
1837239,2010-03-06 10:00:00,Larceny Theft,-122.400593259668,37.7876024687437,2010-03-06,2010,10,Saturday,Morning Class,True,False,3,31,True
1837339,2003-07-25 20:00:00,Larceny Theft,-122.400860907814,37.7870905204825,2003-07-25,2003,20,Friday,Dinner,False,False,7,31,False
1838081,2007-04-12 02:00:00,Burglary,-122.474449004179,37.7204795034776,2007-04-12,2007,2,Thursday,Rest,False,False,4,30,True
1839227,2012-03-04 13:00:00,Vandalism,-122.431565622284,37.7900918964407,2012-03-04,2012,13,Sunday,Lunch,True,False,3,31,True
1841256,2004-12-08 01:10:00,Motor Vehicle Theft,-122.398488873746,37.7891181923442,2004-12-08,2004,1,Wednesday,Rest,False,False,12,31,False
1843631,2012-09-06 15:30:00,Larceny Theft,-122.400593259668,37.7876024687437,2012-09-06,2012,15,Thursday,Afternoon Class,False,False,9,30,True
1844006,2009-06-29 20:30:00,Robbery,-122.400860907814,37.7870905204825,2009-06-29,2009,20,Monday,Dinner,False,False,6,30,False
1844596,2012-08-02 18:42:00,Larceny Theft,-122.400803885548,37.7864412623669,2012-08-02,2012,18,Thursday,Dinner,False,False,8,31,True
1845560,2010-08-07 23:45:00,Larceny Theft,-122.40050441968,37.7874513289662,2010-08-07,2010,23,Saturday,Rest,True,False,8,31,True
1847216,2005-10-07 17:00:00,Burglary,-122.431587353631,37.790200386759,2005-10-07,2005,17,Friday,Dinner,False,False,10,31,True
1847500,2012-01-01 03:01:00,Assault,-122.40050441968,37.7874513289662,2012-01-01,2012,3,Sunday,Rest,True,True,1,31,True
1848328,2011-08-08 00:42:00,Fraud,-122.400218868349,37.7877523788601,2011-08-08,2011,0,Monday,Rest,False,False,8,31,True
1848649,2011-07-03 01:30:00,Larceny Theft,-122.400218868349,37.7877523788601,2011-07-03,2011,1,Sunday,Rest,True,False,7,31,False
1850369,2008-05-20 08:20:00,Assault,-122.40050441968,37.7874513289662,2008-05-20,2008,8,Tuesday,Morning Class,False,False,5,31,False
1851085,2007-08-20 15:00:00,Larceny Theft,-122.40050441968,37.7874513289662,2007-08-20,2007,15,Monday,Afternoon Class,False,False,8,31,True
1851428,2006-08-13 20:00:00,Larceny Theft,-122.432387723436,37.7900426050846,2006-08-13,2006,20,Sunday,Dinner,True,False,8,31,True
1851852,2010-02-12 15:51:00,Larceny Theft,-122.400705379904,37.7875363608218,2010-02-12,2010,15,Friday,Afternoon Class,False,False,2,28,True
1855038,2004-06-21 04:27:00,Warrant,-122.432387723408,37.7900426050623,2004-06-21,2004,4,Monday,Rest,False,False,6,30,False
1855047,2009-03-08 01:20:00,Vandalism,-122.40093111397,37.7871900467437,2009-03-08,2009,1,Sunday,Rest,True,False,3,31,True
1855545,2007-05-03 12:58:00,Missing Person,-122.40050441968,37.7874513289662,2007-05-03,2007,12,Thursday,Lunch,False,False,5,31,False
1856626,2012-11-03 18:45:00,Assault,-122.40948237086,37.7754506238157,2012-11-03,2012,18,Saturday,Dinner,True,False,11,30,True
1859777,2008-12-20 01:00:00,Larceny Theft,-122.40093111397,37.7871900467437,2008-12-20,2008,1,Saturday,Rest,True,False,12,31,False
1860913,2008-04-24 12:35:00,Robbery,-122.398488873746,37.7891181923442,2008-04-24,2008,12,Thursday,Lunch,False,False,4,30,True
1862820,2008-01-01 15:00:00,Burglary,-122.403136797439,37.8026329102835,2008-01-01,2008,15,Tuesday,Afternoon Class,False,True,1,31,True
1862884,2010-05-22 10:00:00,Other,-122.400218868349,37.7877523788601,2010-05-22,2010,10,Saturday,Morning Class,True,False,5,31,False
1863256,2009-01-18 01:30:00,Assault,-122.40093111397,37.7871900467437,2009-01-18,2009,1,Sunday,Rest,True,False,1,31,True
1865441,2011-12-20 16:30:00,Miscellaneous Investigation,-122.400218868349,37.7877523788601,2011-12-20,2011,16,Tuesday,Afternoon Class,False,False,12,31,False
1865981,2012-10-13 07:00:00,Larceny Theft,-122.400966877406,37.7877490252528,2012-10-13,2012,7,Saturday,Morning Class,True,False,10,31,True
1866474,2004-03-08 06:00:00,Larceny Theft,-122.400504419687,37.7874513289433,2004-03-08,2004,6,Monday,Rest,False,False,3,31,True
1866648,2005-05-19 18:50:00,Larceny Theft,-122.400966877406,37.7877490252528,2005-05-19,2005,18,Thursday,Dinner,False,False,5,31,False
1867055,2010-09-19 08:00:00,Traffic Violation,-122.400593259668,37.7876024687437,2010-09-19,2010,8,Sunday,Morning Class,True,False,9,30,True
1867199,2008-01-22 18:00:00,Larceny Theft,-122.454965815502,37.7578244540575,2008-01-22,2008,18,Tuesday,Dinner,False,False,1,31,True
1867750,2013-09-13 00:36:00,Vandalism,-122.400593259668,37.7876024687437,2013-09-13,2013,0,Friday,Rest,False,False,9,30,True
1868272,2009-05-11 13:47:00,Vandalism,-122.431565622284,37.7900918964407,2009-05-11,2009,13,Monday,Lunch,False,False,5,31,False
1869649,2012-09-21 12:00:00,Assault,-122.400860907814,37.7870905204825,2012-09-21,2012,12,Friday,Lunch,False,False,9,30,True
1872048,2013-07-13 22:45:00,Larceny Theft,-122.416468768127,37.774750702851,2013-07-13,2013,22,Saturday,Rest,True,False,7,31,False
1873825,2009-05-11 13:47:00,Non-Criminal,-122.431565622284,37.7900918964407,2009-05-11,2009,13,Monday,Lunch,False,False,5,31,False
1874268,2004-10-10 23:35:00,Assault,-122.400504419687,37.7874513289433,2004-10-10,2004,23,Sunday,Rest,True,False,10,31,True
1876563,2012-01-15 16:55:00,Larceny Theft,-122.400966877406,37.7877490252528,2012-01-15,2012,16,Sunday,Afternoon Class,True,False,1,31,True
1877550,2009-10-01 13:30:00,Larceny Theft,-122.400860907814,37.7870905204825,2009-10-01,2009,13,Thursday,Lunch,False,False,10,31,True
1877623,2013-03-05 20:00:00,Burglary,-122.40093111397,37.7871900467437,2013-03-05,2013,20,Tuesday,Dinner,False,False,3,31,True
1878662,2010-02-12 00:01:00,Lost Property,-122.40093111397,37.7871900467437,2010-02-12,2010,0,Friday,Rest,False,False,2,28,True
1879128,2003-01-08 10:30:00,Larceny Theft,-122.432387723408,37.7900426050623,2003-01-08,2003,10,Wednesday,Morning Class,False,False,1,31,True
1879175,2009-04-09 12:00:00,Non-Criminal,-122.403000051329,37.8026500914795,2009-04-09,2009,12,Thursday,Lunch,False,False,4,30,True
1879458,2008-06-14 10:03:00,Suspicious Occ,-122.431565622284,37.7900918964407,2008-06-14,2008,10,Saturday,Morning Class,True,False,6,30,False
1881595,2010-08-20 18:30:00,Larceny Theft,-122.40104522913,37.7878903550026,2010-08-20,2010,18,Friday,Dinner,False,False,8,31,True
1882641,2011-12-05 16:53:00,Other,-122.398488873746,37.7891181923442,2011-12-05,2011,16,Monday,Afternoon Class,False,False,12,31,False
1882891,2011-06-26 12:15:00,Other,-122.400705379904,37.7875363608218,2011-06-26,2011,12,Sunday,Lunch,True,False,6,30,False
1883011,2010-03-05 21:29:00,Larceny Theft,-122.400860907814,37.7870905204825,2010-03-05,2010,21,Friday,Rest,False,False,3,31,True
1883112,2008-08-25 11:30:00,Suspicious Occ,-122.400593259668,37.7876024687437,2008-08-25,2008,11,Monday,Lunch,False,False,8,31,True
1883462,2007-02-04 01:45:00,Assault,-122.420188747323,37.7753796573025,2007-02-04,2007,1,Sunday,Rest,True,False,2,28,True
1885299,2011-11-01 00:01:00,Motor Vehicle Theft,-122.40093111397,37.7871900467437,2011-11-01,2011,0,Tuesday,Rest,False,False,11,30,True
1886360,2009-06-01 20:30:00,Larceny Theft,-122.40093111397,37.7871900467437,2009-06-01,2009,20,Monday,Dinner,False,False,6,30,False
1886968,2010-06-02 13:05:00,Larceny Theft,-122.400593259668,37.7876024687437,2010-06-02,2010,13,Wednesday,Lunch,False,False,6,30,False
1888392,2008-04-07 23:40:00,Missing Person,-122.431565622284,37.7900918964407,2008-04-07,2008,23,Monday,Rest,False,False,4,30,True
1889166,2007-03-29 12:01:00,Warrant,-122.431565622284,37.7900918964407,2007-03-29,2007,12,Thursday,Lunch,False,False,3,31,True
1889205,2010-10-08 12:20:00,Assault,-122.431565622284,37.7900918964407,2010-10-08,2010,12,Friday,Lunch,False,False,10,31,True
1890858,2003-05-23 06:45:00,Other,-122.400761616575,37.7881895328651,2003-05-23,2003,6,Friday,Rest,False,False,5,31,False
1891020,2010-06-13 14:00:00,Vandalism,-122.40050441968,37.7874513289662,2010-06-13,2010,14,Sunday,Afternoon Class,True,False,6,30,False
1891400,2006-09-14 20:00:00,Fraud,-122.454877943757,37.757738797187,2006-09-14,2006,20,Thursday,Dinner,False,False,9,30,True
1892369,2008-05-17 16:45:00,Suspicious Occ,-122.400966877406,37.7877490252528,2008-05-17,2008,16,Saturday,Afternoon Class,True,False,5,31,False
1892537,2010-09-25 21:47:00,Traffic Violation,-122.401045229133,37.7878903550851,2010-09-25,2010,21,Saturday,Rest,True,False,9,30,True
1893698,2004-02-13 23:00:00,Fraud,-122.40093111397,37.7871900467437,2004-02-13,2004,23,Friday,Rest,False,False,2,29,True
1893771,2003-11-05 08:30:00,Burglary,-122.416566499663,37.7748284841464,2003-11-05,2003,8,Wednesday,Morning Class,False,False,11,30,True
1895263,2007-05-25 07:00:00,Larceny Theft,-122.432387723436,37.7900426050846,2007-05-25,2007,7,Friday,Morning Class,False,False,5,31,False
1899151,2004-01-20 23:59:00,Burglary,-122.400218868349,37.7877523788601,2004-01-20,2004,23,Tuesday,Rest,False,False,1,31,True
1899255,2008-05-21 10:18:00,Motor Vehicle Theft,-122.45132686962,37.7746940189634,2008-05-21,2008,10,Wednesday,Morning Class,False,False,5,31,False
1899946,2008-10-09 10:30:00,Lost Property,-122.400705379904,37.7875363608218,2008-10-09,2008,10,Thursday,Morning Class,False,False,10,31,True
1901355,2010-08-29 01:56:00,Suspicious Occ,-122.40093111397,37.7871900467437,2010-08-29,2010,1,Sunday,Rest,True,False,8,31,True
1901392,2005-09-02 17:15:00,Assault,-122.398567191744,37.7889823444394,2005-09-02,2005,17,Friday,Dinner,False,False,9,30,True
1901509,2003-09-22 23:30:00,Vandalism,-122.420276402175,37.7757385704624,2003-09-22,2003,23,Monday,Rest,False,False,9,30,True
1901808,2003-10-14 18:18:00,Other,-122.416468768127,37.774750702851,2003-10-14,2003,18,Tuesday,Dinner,False,False,10,31,True
1902218,2012-10-26 13:45:00,Fraud,-122.398488873746,37.7891181923442,2012-10-26,2012,13,Friday,Lunch,False,False,10,31,True
1906619,2009-09-29 11:50:00,Larceny Theft,-122.400966877406,37.7877490252528,2009-09-29,2009,11,Tuesday,Lunch,False,False,9,30,True
1907005,2007-05-03 09:50:00,Assault,-122.431565622284,37.7900918964407,2007-05-03,2007,9,Thursday,Morning Class,False,False,5,31,False
1910645,2013-04-21 01:30:00,Larceny Theft,-122.400803885548,37.7864412623669,2013-04-21,2013,1,Sunday,Rest,True,False,4,30,True
1910910,2012-01-08 10:45:00,Assault,-122.431565622284,37.7900918964407,2012-01-08,2012,10,Sunday,Morning Class,True,False,1,31,True
1911737,2011-09-09 22:00:00,Other,-122.431565622284,37.7900918964407,2011-09-09,2011,22,Friday,Rest,False,False,9,30,True
1912919,2012-07-09 03:00:00,Larceny Theft,-122.409046343419,37.7751758248112,2012-07-09,2012,3,Monday,Rest,False,False,7,31,False
1914143,2005-12-27 15:30:00,Burglary,-122.420188747323,37.7753796573025,2005-12-27,2005,15,Tuesday,Afternoon Class,False,False,12,31,False
1915169,2010-10-06 17:55:00,Robbery,-122.400705379904,37.7875363608218,2010-10-06,2010,17,Wednesday,Dinner,False,False,10,31,True
1915699,2013-02-12 23:00:00,Larceny Theft,-122.451162720276,37.7742489577745,2013-02-12,2013,23,Tuesday,Rest,False,False,2,28,True
1916024,2007-05-14 15:00:00,Suspicious Occ,-122.451192216536,37.7747209503169,2007-05-14,2007,15,Monday,Afternoon Class,False,False,5,31,False
1916076,2009-03-05 00:30:00,Traffic Violation,-122.40050441968,37.7874513289662,2009-03-05,2009,0,Thursday,Rest,False,False,3,31,True
1917355,2004-03-24 08:30:00,Fraud,-122.416468768127,37.774750702851,2004-03-24,2004,8,Wednesday,Morning Class,False,False,3,31,True
1917609,2007-02-22 14:00:00,Larceny Theft,-122.400860907814,37.7870905204825,2007-02-22,2007,14,Thursday,Afternoon Class,False,False,2,28,True
1918181,2010-01-31 02:00:00,Assault,-122.40093111397,37.7871900467437,2010-01-31,2010,2,Sunday,Rest,True,False,1,31,True
1918445,2003-09-26 14:05:00,Assault,-122.400218868349,37.7877523788601,2003-09-26,2003,14,Friday,Afternoon Class,False,False,9,30,True
1919256,2007-05-01 02:30:00,Burglary,-122.403136797439,37.8026329102835,2007-05-01,2007,2,Tuesday,Rest,False,False,5,31,False
1920269,2011-02-11 09:54:00,Non-Criminal,-122.431565622284,37.7900918964407,2011-02-11,2011,9,Friday,Morning Class,False,False,2,28,True
1920567,2008-03-12 17:00:00,Warrant,-122.420188747323,37.7753796573025,2008-03-12,2008,17,Wednesday,Dinner,False,False,3,31,True
1920708,2006-12-24 23:59:00,Larceny Theft,-122.409046343419,37.7751758248112,2006-12-24,2006,23,Sunday,Rest,True,False,12,31,False
1921041,2006-10-26 16:00:00,Motor Vehicle Theft,-122.400860907814,37.7870905204825,2006-10-26,2006,16,Thursday,Afternoon Class,False,False,10,31,True
1921513,2004-10-03 16:00:00,Larceny Theft,-122.400803885548,37.7864412623669,2004-10-03,2004,16,Sunday,Afternoon Class,True,False,10,31,True
1923139,2005-07-13 10:45:00,Suspicious Occ,-122.400593259668,37.7876024687437,2005-07-13,2005,10,Wednesday,Morning Class,False,False,7,31,False
1924344,2003-11-17 08:00:00,Other Miscellaneous,-122.451192216536,37.7747209503169,2003-11-17,2003,8,Monday,Morning Class,False,False,11,30,True
1924430,2009-02-05 17:00:00,Non-Criminal,-122.400593259668,37.7876024687437,2009-02-05,2009,17,Thursday,Dinner,False,False,2,28,True
1925354,2013-03-21 18:35:00,Suspicious Occ,-122.432387723436,37.7900426050846,2013-03-21,2013,18,Thursday,Dinner,False,False,3,31,True
1926783,2009-10-09 08:30:00,Larceny Theft,-122.451192216536,37.7747209503169,2009-10-09,2009,8,Friday,Morning Class,False,False,10,31,True
1926965,2013-01-04 23:30:00,Traffic Violation,-122.400803885548,37.7864412623669,2013-01-04,2013,23,Friday,Rest,False,False,1,31,True
1929637,2004-02-14 23:30:00,Lost Property,-122.451192216536,37.7747209503169,2004-02-14,2004,23,Saturday,Rest,True,False,2,29,True
1932051,2012-11-25 03:45:00,Robbery,-122.400966877406,37.7877490252528,2012-11-25,2012,3,Sunday,Rest,True,False,11,30,True
1932383,2008-06-22 18:00:00,Larceny Theft,-122.451162720276,37.7742489577745,2008-06-22,2008,18,Sunday,Dinner,True,False,6,30,False
1934634,2013-03-14 10:00:00,Fraud,-122.400705379904,37.7875363608218,2013-03-14,2013,10,Thursday,Morning Class,False,False,3,31,True
1937677,2012-12-24 12:32:00,Non-Criminal,-122.431565622284,37.7900918964407,2012-12-24,2012,12,Monday,Lunch,False,False,12,31,False
1938127,2009-11-09 13:27:00,Non-Criminal,-122.416468768127,37.774750702851,2009-11-09,2009,13,Monday,Lunch,False,False,11,30,True
1939778,2012-08-04 02:40:00,Assault,-122.40093111397,37.7871900467437,2012-08-04,2012,2,Saturday,Rest,True,False,8,31,True
1939835,2013-09-05 20:02:00,Burglary,-122.40093111397,37.7871900467437,2013-09-05,2013,20,Thursday,Dinner,False,False,9,30,True
1941579,2003-06-26 18:30:00,Other,-122.416566499663,37.7748284841464,2003-06-26,2003,18,Thursday,Dinner,False,False,6,30,False
1943782,2013-02-09 01:30:00,Assault,-122.400803885548,37.7864412623669,2013-02-09,2013,1,Saturday,Rest,True,False,2,28,True
1944181,2007-02-19 13:00:00,Motor Vehicle Theft,-122.416468768127,37.774750702851,2007-02-19,2007,13,Monday,Lunch,False,True,2,28,True
1946219,2013-04-05 19:00:00,Larceny Theft,-122.400803885548,37.7864412623669,2013-04-05,2013,19,Friday,Dinner,False,False,4,30,True
1948095,2011-02-23 08:23:00,Missing Person,-122.416468768127,37.774750702851,2011-02-23,2011,8,Wednesday,Morning Class,False,False,2,28,True
1949142,2008-01-21 02:04:00,Robbery,-122.40093111397,37.7871900467437,2008-01-21,2008,2,Monday,Rest,False,True,1,31,True
1949857,2011-08-08 00:42:00,Stolen Property,-122.400218868349,37.7877523788601,2011-08-08,2011,0,Monday,Rest,False,False,8,31,True
1950829,2003-10-04 17:00:00,Motor Vehicle Theft,-122.40093111397,37.7871900467437,2003-10-04,2003,17,Saturday,Dinner,True,False,10,31,True
1951141,2013-10-19 02:40:00,Assault,-122.400593259668,37.7876024687437,2013-10-19,2013,2,Saturday,Rest,True,False,10,31,True
1952316,2013-12-02 12:00:00,Fraud,-122.400966877406,37.7877490252528,2013-12-02,2013,12,Monday,Lunch,False,False,12,31,False
1953752,2013-02-17 16:35:00,Vandalism,-122.400593259668,37.7876024687437,2013-02-17,2013,16,Sunday,Afternoon Class,True,False,2,28,True
1958486,2010-03-03 08:00:00,Lost Property,-122.400860907814,37.7870905204825,2010-03-03,2010,8,Wednesday,Morning Class,False,False,3,31,True
1960949,2005-11-04 19:00:00,Motor Vehicle Theft,-122.403136797439,37.8026329102835,2005-11-04,2005,19,Friday,Dinner,False,False,11,30,True
1961177,2013-10-29 00:30:00,Larceny Theft,-122.40948237086,37.7754506238157,2013-10-29,2013,0,Tuesday,Rest,False,False,10,31,True
1961281,2004-05-25 18:05:00,Larceny Theft,-122.400803885548,37.7864412623669,2004-05-25,2004,18,Tuesday,Dinner,False,False,5,31,False
1961531,2010-02-17 19:00:00,Traffic Violation,-122.40050441968,37.7874513289662,2010-02-17,2010,19,Wednesday,Dinner,False,False,2,28,True
1961753,2004-08-14 10:30:00,Motor Vehicle Theft,-122.400504419687,37.7874513289433,2004-08-14,2004,10,Saturday,Morning Class,True,False,8,31,True
1962716,2006-10-23 21:00:00,Larceny Theft,-122.451162720276,37.7742489577745,2006-10-23,2006,21,Monday,Rest,False,False,10,31,True
1962882,2003-09-12 19:00:00,Burglary,-122.400860907814,37.7870905204825,2003-09-12,2003,19,Friday,Dinner,False,False,9,30,True
1963069,2012-07-23 13:00:00,Larceny Theft,-122.400218868349,37.7877523788601,2012-07-23,2012,13,Monday,Lunch,False,False,7,31,False
1965113,2012-04-15 18:15:00,Vandalism,-122.416566499663,37.7748284841464,2012-04-15,2012,18,Sunday,Dinner,True,False,4,30,True
1965807,2013-04-28 18:19:00,Fraud,-122.454877943757,37.757738797187,2013-04-28,2013,18,Sunday,Dinner,True,False,4,30,True
1965883,2003-11-20 20:00:00,Larceny Theft,-122.451162720249,37.7742489577521,2003-11-20,2003,20,Thursday,Dinner,False,False,11,30,True
1966141,2008-11-06 09:10:00,Lost Property,-122.398488873746,37.7891181923442,2008-11-06,2008,9,Thursday,Morning Class,False,False,11,30,True
1966951,2012-01-13 15:00:00,Larceny Theft,-122.403136797439,37.8026329102835,2012-01-13,2012,15,Friday,Afternoon Class,False,False,1,31,True
1967066,2003-01-21 16:00:00,Missing Person,-122.431587353631,37.790200386759,2003-01-21,2003,16,Tuesday,Afternoon Class,False,False,1,31,True
1967140,2005-05-11 10:40:00,Drug Offense,-122.451162720249,37.7742489577521,2005-05-11,2005,10,Wednesday,Morning Class,False,False,5,31,False
1967429,2003-01-21 16:00:00,Missing Person,-122.431587353631,37.790200386759,2003-01-21,2003,16,Tuesday,Afternoon Class,False,False,1,31,True
1967620,2010-10-03 15:30:00,Larceny Theft,-122.40050441968,37.7874513289662,2010-10-03,2010,15,Sunday,Afternoon Class,True,False,10,31,True
1967984,2011-03-04 08:00:00,Lost Property,-122.432387723436,37.7900426050846,2011-03-04,2011,8,Friday,Morning Class,False,False,3,31,True
1968064,2010-07-28 02:00:00,Vandalism,-122.400218868349,37.7877523788601,2010-07-28,2010,2,Wednesday,Rest,False,False,7,31,False
1970410,2006-11-19 02:20:00,Assault,-122.40093111397,37.7871900467437,2006-11-19,2006,2,Sunday,Rest,True,False,11,30,True
1971300,2007-11-15 11:55:00,Burglary,-122.431565622284,37.7900918964407,2007-11-15,2007,11,Thursday,Lunch,False,False,11,30,True
1971358,2009-08-06 18:23:00,Burglary,-122.400705379904,37.7875363608218,2009-08-06,2009,18,Thursday,Dinner,False,False,8,31,True
1972068,2008-03-29 01:00:00,Larceny Theft,-122.40093111397,37.7871900467437,2008-03-29,2008,1,Saturday,Rest,True,False,3,31,True
1973667,2006-06-03 12:00:00,Burglary,-122.400860907814,37.7870905204825,2006-06-03,2006,12,Saturday,Lunch,True,False,6,30,False
1974284,2013-01-27 12:00:00,Lost Property,-122.403136797439,37.8026329102835,2013-01-27,2013,12,Sunday,Lunch,True,False,1,31,True
1974677,2008-08-03 02:00:00,Larceny Theft,-122.40093111397,37.7871900467437,2008-08-03,2008,2,Sunday,Rest,True,False,8,31,True
1975220,2012-12-02 00:45:00,Larceny Theft,-122.400803885548,37.7864412623669,2012-12-02,2012,0,Sunday,Rest,True,False,12,31,False
1978735,2012-04-22 02:30:00,Larceny Theft,-122.40948237086,37.7754506238157,2012-04-22,2012,2,Sunday,Rest,True,False,4,30,True
1979474,2010-10-06 17:55:00,Assault,-122.400705379904,37.7875363608218,2010-10-06,2010,17,Wednesday,Dinner,False,False,10,31,True
1979592,2004-03-12 21:12:00,Other,-122.40093111397,37.7871900467437,2004-03-12,2004,21,Friday,Rest,False,False,3,31,True
1979612,2005-06-26 01:40:00,Assault,-122.40093111397,37.7871900467437,2005-06-26,2005,1,Sunday,Rest,True,False,6,30,False
1979941,2006-07-03 18:19:00,Warrant,-122.400803885548,37.7864412623669,2006-07-03,2006,18,Monday,Dinner,False,False,7,31,False
1982093,2012-05-10 09:50:00,Other,-122.398488873746,37.7891181923442,2012-05-10,2012,9,Thursday,Morning Class,False,False,5,31,False
1983356,2011-12-05 16:53:00,Assault,-122.398488873746,37.7891181923442,2011-12-05,2011,16,Monday,Afternoon Class,False,False,12,31,False
1984955,2008-02-24 20:00:00,Motor Vehicle Theft,-122.474586695159,37.720469226768,2008-02-24,2008,20,Sunday,Dinner,True,False,2,29,True
1985780,2008-09-09 22:21:00,Miscellaneous Investigation,-122.403136797439,37.8026329102835,2008-09-09,2008,22,Tuesday,Rest,False,False,9,30,True
1985955,2011-09-16 23:00:00,Larceny Theft,-122.416468768127,37.774750702851,2011-09-16,2011,23,Friday,Rest,False,False,9,30,True
1987066,2006-12-15 08:20:00,Miscellaneous Investigation,-122.451162720276,37.7742489577745,2006-12-15,2006,8,Friday,Morning Class,False,False,12,31,False
1987503,2011-03-27 00:01:00,Traffic Violation,-122.40050441968,37.7874513289662,2011-03-27,2011,0,Sunday,Rest,True,False,3,31,True
1989411,2005-11-19 05:45:00,Assault,-122.401045229138,37.7878903549798,2005-11-19,2005,5,Saturday,Rest,True,False,11,30,True
